molecule_id,solubility_logS_esol_proxy,solubility_class,caco_permeability_proxy,plasma_protein_binding_proxy,lipophilicity_logP,metabolic_stability_proxy,oral_absorption_proxy,evidence_level,note
REV-DE_NOVO-0,-4.469,MODERATE,HIGH,MODERATE,3.83,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22324,-3.537,HIGH,HIGH,MODERATE,2.55,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22325,-4.092,MODERATE,MODERATE,MODERATE,2.74,MODERATE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22326,-6.056,LOW,HIGH,HIGH,5.5,MODERATE,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22327,-5.444,MODERATE,MODERATE,HIGH,4.27,LOW,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22328,-4.544,MODERATE,MODERATE,MODERATE,3.3,LOW,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22329,-7.277,LOW,HIGH,HIGH,7.01,MODERATE,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22330,-3.428,HIGH,HIGH,MODERATE,2.6,MODERATE,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22331,-3.776,HIGH,HIGH,LOW,2.49,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22332,-7.532,LOW,HIGH,HIGH,8.71,LOW,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22333,-4.083,MODERATE,HIGH,MODERATE,3.51,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22334,-4.665,MODERATE,HIGH,HIGH,4.02,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22335,-3.035,HIGH,HIGH,LOW,1.69,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22336,-1.721,HIGH,MODERATE,LOW,-0.26,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22337,-5.058,MODERATE,MODERATE,MODERATE,3.24,LOW,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22338,-3.37,HIGH,MODERATE,LOW,2.19,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22339,-3.299,HIGH,MODERATE,LOW,1.97,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22340,-4.716,MODERATE,HIGH,MODERATE,3.93,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22341,-3.816,HIGH,MODERATE,MODERATE,2.68,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22342,-6.398,LOW,HIGH,HIGH,5.74,MODERATE,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22343,-6.73,LOW,MODERATE,HIGH,5.93,LOW,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22344,-4.48,MODERATE,MODERATE,MODERATE,3.87,LOW,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22345,-4.654,MODERATE,HIGH,HIGH,4.23,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22346,-2.784,HIGH,HIGH,MODERATE,2.54,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22347,-4.031,MODERATE,HIGH,MODERATE,3.28,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22348,-5.745,MODERATE,HIGH,HIGH,5.36,HIGH,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22349,-2.55,HIGH,MODERATE,LOW,1.36,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22350,-5.851,MODERATE,HIGH,HIGH,5.3,HIGH,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22351,-2.973,HIGH,HIGH,LOW,1.82,MODERATE,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22352,-4.552,MODERATE,HIGH,MODERATE,3.19,MODERATE,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22353,-6.546,LOW,HIGH,HIGH,6.2,MODERATE,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22354,-2.844,HIGH,MODERATE,LOW,1.82,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22355,-4.828,MODERATE,HIGH,HIGH,4.38,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22356,-3.38,HIGH,HIGH,MODERATE,3.24,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22357,-4.484,MODERATE,MODERATE,MODERATE,3.18,MODERATE,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22358,-4.115,MODERATE,HIGH,MODERATE,3.21,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22359,-3.089,HIGH,MODERATE,LOW,1.83,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22360,-4.188,MODERATE,MODERATE,MODERATE,3.2,MODERATE,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22361,-6.149,LOW,HIGH,HIGH,5.87,MODERATE,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22362,-3.623,HIGH,HIGH,LOW,1.93,MODERATE,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22363,-5.873,MODERATE,HIGH,HIGH,4.93,LOW,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22364,-4.694,MODERATE,HIGH,MODERATE,3.7,MODERATE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22365,-3.635,HIGH,HIGH,MODERATE,2.69,MODERATE,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22366,-2.863,HIGH,HIGH,LOW,2.44,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22367,-5.021,MODERATE,MODERATE,MODERATE,3.83,MODERATE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22368,-5.54,MODERATE,HIGH,HIGH,5.06,LOW,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22369,-2.941,HIGH,MODERATE,LOW,1.41,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22370,-4.861,MODERATE,MODERATE,MODERATE,3.72,MODERATE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22371,-5.283,MODERATE,HIGH,HIGH,6.14,LOW,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22372,-3.481,HIGH,MODERATE,LOW,1.47,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22373,-3.828,HIGH,HIGH,MODERATE,2.85,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22374,-5.138,MODERATE,HIGH,HIGH,4.97,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22375,-3.981,HIGH,HIGH,MODERATE,3.37,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22376,-2.474,HIGH,MODERATE,LOW,1.21,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22377,-4.884,MODERATE,HIGH,HIGH,4.36,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22378,-3.658,HIGH,MODERATE,MODERATE,2.85,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22379,-2.688,HIGH,HIGH,LOW,1.62,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22380,-3.256,HIGH,HIGH,LOW,2.39,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22381,-3.501,HIGH,HIGH,LOW,2.37,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22382,-5.381,MODERATE,HIGH,HIGH,4.31,LOW,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22383,-4.292,MODERATE,MODERATE,MODERATE,3.26,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22384,-4.251,MODERATE,HIGH,HIGH,4.56,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22385,-4.472,MODERATE,MODERATE,MODERATE,3.38,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22386,-3.275,HIGH,HIGH,MODERATE,2.71,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22387,-5.854,MODERATE,HIGH,HIGH,5.64,HIGH,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22388,-3.373,HIGH,MODERATE,LOW,1.94,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22389,-4.641,MODERATE,HIGH,MODERATE,3.61,MODERATE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22390,-5.683,MODERATE,HIGH,HIGH,4.93,LOW,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22391,-3.49,HIGH,MODERATE,LOW,2.25,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22392,-2.903,HIGH,MODERATE,LOW,1.28,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22393,-5.217,MODERATE,HIGH,HIGH,4.8,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22394,-6.328,LOW,HIGH,HIGH,6.17,HIGH,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22395,-4.367,MODERATE,HIGH,MODERATE,3.54,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22396,-7.24,LOW,HIGH,HIGH,6.68,LOW,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22397,-3.998,HIGH,HIGH,MODERATE,3.45,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22398,-5.234,MODERATE,HIGH,HIGH,5.13,HIGH,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22399,-5.31,MODERATE,HIGH,MODERATE,3.87,MODERATE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22400,-4.433,MODERATE,HIGH,MODERATE,3.32,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22401,-6.042,LOW,MODERATE,HIGH,4.81,LOW,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22402,-5.099,MODERATE,HIGH,HIGH,4.76,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22403,-6.607,LOW,HIGH,HIGH,5.99,LOW,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22404,-6.827,LOW,HIGH,HIGH,6.52,MODERATE,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22405,-3.371,HIGH,MODERATE,LOW,1.45,MODERATE,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22406,-5.344,MODERATE,MODERATE,MODERATE,3.89,MODERATE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22407,-2.466,HIGH,HIGH,LOW,1.25,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22408,-4.846,MODERATE,MODERATE,MODERATE,2.99,LOW,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22409,-4.884,MODERATE,HIGH,HIGH,4.25,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22410,-3.132,HIGH,MODERATE,LOW,1.83,LOW,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22411,-6.617,LOW,HIGH,HIGH,6.41,MODERATE,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22412,-3.731,HIGH,LOW,LOW,0.96,LOW,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22413,-4.512,MODERATE,MODERATE,MODERATE,3.51,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22414,-3.392,HIGH,MODERATE,LOW,2.14,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22415,-5.251,MODERATE,HIGH,HIGH,4.29,MODERATE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22416,-5.294,MODERATE,HIGH,HIGH,4.62,MODERATE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22417,-5.098,MODERATE,MODERATE,HIGH,4.32,LOW,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22418,-5.178,MODERATE,HIGH,HIGH,4.2,MODERATE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22419,-4.044,MODERATE,HIGH,MODERATE,3.26,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22420,-6.75,LOW,HIGH,HIGH,6.35,MODERATE,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22421,-4.429,MODERATE,MODERATE,MODERATE,3.31,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22422,-7.794,LOW,HIGH,HIGH,6.96,LOW,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22423,-3.806,HIGH,HIGH,MODERATE,2.66,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22424,-4.589,MODERATE,HIGH,MODERATE,3.48,MODERATE,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22425,-1.916,HIGH,MODERATE,LOW,0.64,MODERATE,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22426,-4.911,MODERATE,MODERATE,MODERATE,3.61,MODERATE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22427,-5.243,MODERATE,MODERATE,HIGH,4.73,MODERATE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22428,-3.768,HIGH,HIGH,MODERATE,3.17,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22429,-2.348,HIGH,HIGH,LOW,1.95,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22430,-3.506,HIGH,MODERATE,LOW,2.4,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22431,-6.602,LOW,MODERATE,HIGH,5.87,LOW,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22432,-4.403,MODERATE,HIGH,MODERATE,3.72,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-22433,-4.343,MODERATE,LOW,MODERATE,2.59,LOW,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
